path,mask_path,class_name,label,md5,split
COVID/images/COVID-1120.png,COVID/masks/COVID-1120.png,COVID,0,b140eaef9e2cfd23af115a9f7ae0e6a2,train
COVID/images/COVID-1123.png,COVID/masks/COVID-1123.png,COVID,0,25d3a088bc83feab85966805ffb76ce5,train
COVID/images/COVID-1124.png,COVID/masks/COVID-1124.png,COVID,0,5f70b8388b88b201f8266ddd5f775e96,train
COVID/images/COVID-1125.png,COVID/masks/COVID-1125.png,COVID,0,ceaa83ab1dcf4265581be668c6bab6e6,train
COVID/images/COVID-1126.png,COVID/masks/COVID-1126.png,COVID,0,2d32d7db8facc41d4b653c3933cc05ed,train
COVID/images/COVID-1128.png,COVID/masks/COVID-1128.png,COVID,0,6fcfd2607529fff581e973babd5243e2,train
COVID/images/COVID-1129.png,COVID/masks/COVID-1129.png,COVID,0,54199e2b153debf3715eabe0f48bed86,train
COVID/images/COVID-1130.png,COVID/masks/COVID-1130.png,COVID,0,d7f4a8a2b113176adafcbfa7bf706cec,train
COVID/images/COVID-1131.png,COVID/masks/COVID-1131.png,COVID,0,430431214c01ef7d5efa5f2c3a0245dc,train
COVID/images/COVID-1132.png,COVID/masks/COVID-1132.png,COVID,0,079ebe5243ae470ebf4fc4ebeae99aee,train
COVID/images/COVID-1133.png,COVID/masks/COVID-1133.png,COVID,0,51dde2222b854e9947ad44284d8018bd,train
COVID/images/COVID-1134.png,COVID/masks/COVID-1134.png,COVID,0,cabfeed3fedf9b325dea94839444cc68,train
COVID/images/COVID-1135.png,COVID/masks/COVID-1135.png,COVID,0,24f4584df49e5a808022643af5faf721,train
COVID/images/COVID-1138.png,COVID/masks/COVID-1138.png,COVID,0,5ceba82574efa700dc3290b728beecb4,train
COVID/images/COVID-1139.png,COVID/masks/COVID-1139.png,COVID,0,0611b874b34da688ac6b3df24fb2cd9d,train
COVID/images/COVID-114.png,COVID/masks/COVID-114.png,COVID,0,f300096e24a1c74f0975f05e950fc777,train
COVID/images/COVID-1140.png,COVID/masks/COVID-1140.png,COVID,0,018871ef9e2972795ec0e28175cfe36f,train
COVID/images/COVID-1141.png,COVID/masks/COVID-1141.png,COVID,0,b5173de907ce612e3fbbde82f7af1220,train
COVID/images/COVID-1144.png,COVID/masks/COVID-1144.png,COVID,0,eef17ae675628d82ad03f34596ac211b,train
COVID/images/COVID-1145.png,COVID/masks/COVID-1145.png,COVID,0,57700b53e6e9d4e2b750879e728c5133,train
COVID/images/COVID-1146.png,COVID/masks/COVID-1146.png,COVID,0,2b5c56a993764260543baecc53214797,train
COVID/images/COVID-1148.png,COVID/masks/COVID-1148.png,COVID,0,9f73d463de781de65ac45db2b79c61b9,train
COVID/images/COVID-1149.png,COVID/masks/COVID-1149.png,COVID,0,8bb5cfba400c92af366a741945354a4e,train
COVID/images/COVID-1150.png,COVID/masks/COVID-1150.png,COVID,0,db927768e88ac90cac3615cf7c1dc6cf,train
COVID/images/COVID-1151.png,COVID/masks/COVID-1151.png,COVID,0,82a99a832355d3cc8be0d83ded6c7453,train
COVID/images/COVID-1152.png,COVID/masks/COVID-1152.png,COVID,0,e17fd04f202232f707433b4bfdb60ca7,train
COVID/images/COVID-1153.png,COVID/masks/COVID-1153.png,COVID,0,8b3b8dbf97028cca2973d005561cbe8b,train
COVID/images/COVID-1155.png,COVID/masks/COVID-1155.png,COVID,0,b31d73e05d54d2ac9d6338274fbd4ba8,train
COVID/images/COVID-1156.png,COVID/masks/COVID-1156.png,COVID,0,d3f33ad8f101eba271c7b07df50a05de,train
COVID/images/COVID-1157.png,COVID/masks/COVID-1157.png,COVID,0,1a875f9145eda5c779d818e4c95de76d,train
COVID/images/COVID-1158.png,COVID/masks/COVID-1158.png,COVID,0,9865a4d152f9b6aea5d932cb5646f98a,train
COVID/images/COVID-1159.png,COVID/masks/COVID-1159.png,COVID,0,6a2d0ff31e8c71b21dc370bc11174850,train
COVID/images/COVID-116.png,COVID/masks/COVID-116.png,COVID,0,91310db3b2370fb73bf03e70179a8ec3,train
COVID/images/COVID-1160.png,COVID/masks/COVID-1160.png,COVID,0,4b51cf0aeb73bf8e5982158948b7a9eb,train
COVID/images/COVID-1162.png,COVID/masks/COVID-1162.png,COVID,0,f6f2929ef7f2e55e97aecba7f3dea97f,train
COVID/images/COVID-1163.png,COVID/masks/COVID-1163.png,COVID,0,cdd239f45520ee72a77999b1ca0dd16e,train
COVID/images/COVID-1164.png,COVID/masks/COVID-1164.png,COVID,0,338416251c52079ff46d916faaadfd85,train
COVID/images/COVID-1165.png,COVID/masks/COVID-1165.png,COVID,0,838739e8ff538b3f0379386514d4e111,train
COVID/images/COVID-1166.png,COVID/masks/COVID-1166.png,COVID,0,325f5e3f4008c9122ef1431fae67d1f8,train
COVID/images/COVID-1168.png,COVID/masks/COVID-1168.png,COVID,0,40a29c18872f71ebe2c8d99692fb6a4c,train
COVID/images/COVID-1169.png,COVID/masks/COVID-1169.png,COVID,0,386a32ce5abf4fc12794d0b03d63523a,train
COVID/images/COVID-1171.png,COVID/masks/COVID-1171.png,COVID,0,b938347d03ccec0efa95ccd03b636e1e,train
COVID/images/COVID-1172.png,COVID/masks/COVID-1172.png,COVID,0,4a943cbb89eb026efa3d42836fe8f2bf,train
COVID/images/COVID-1174.png,COVID/masks/COVID-1174.png,COVID,0,a500ddcdd1230d6e829d048505b04b03,train
COVID/images/COVID-1175.png,COVID/masks/COVID-1175.png,COVID,0,0268d08b7f982a8fd04f806c0daf499b,train
COVID/images/COVID-1176.png,COVID/masks/COVID-1176.png,COVID,0,269c3e6f5702e92a77c618e5dcd209e8,train
COVID/images/COVID-1178.png,COVID/masks/COVID-1178.png,COVID,0,3498c713a2146fa92f97e922648db016,train
COVID/images/COVID-1179.png,COVID/masks/COVID-1179.png,COVID,0,7579baa7c41665f9d2958c60f142d2c6,train
COVID/images/COVID-1182.png,COVID/masks/COVID-1182.png,COVID,0,a607aa339f4537a1bc7488929bada17c,train
COVID/images/COVID-1184.png,COVID/masks/COVID-1184.png,COVID,0,a515a84f55296c3f776225b4af66419d,train
COVID/images/COVID-1186.png,COVID/masks/COVID-1186.png,COVID,0,403b7804702094fdcf877b51670677a5,train
COVID/images/COVID-1187.png,COVID/masks/COVID-1187.png,COVID,0,693826328fee5f87578381272c2a9e9c,train
COVID/images/COVID-1188.png,COVID/masks/COVID-1188.png,COVID,0,c98a1cfa3b478861f8b1ebf3eac60751,train
COVID/images/COVID-1189.png,COVID/masks/COVID-1189.png,COVID,0,ac695e6c0b47f39272b51a74f65ced9a,train
COVID/images/COVID-119.png,COVID/masks/COVID-119.png,COVID,0,45f61f2cdeace3d2e2503c965d3f43d6,train
COVID/images/COVID-1190.png,COVID/masks/COVID-1190.png,COVID,0,8e03e2db31b6083ce27af63683cc8298,train
COVID/images/COVID-1191.png,COVID/masks/COVID-1191.png,COVID,0,c2ae8ee1bff4192c0e893f7ae2239539,train
COVID/images/COVID-1192.png,COVID/masks/COVID-1192.png,COVID,0,4d59f85ce8ee0ba6eb5dd4650cb99055,train
COVID/images/COVID-1193.png,COVID/masks/COVID-1193.png,COVID,0,63b15329569c002af8c54e947da48df9,train
COVID/images/COVID-1195.png,COVID/masks/COVID-1195.png,COVID,0,068b39e6c81c5d0526531acba90704c4,train
COVID/images/COVID-1196.png,COVID/masks/COVID-1196.png,COVID,0,9cc252a754e5c4d455e8aa808d6cd6c0,train
COVID/images/COVID-1197.png,COVID/masks/COVID-1197.png,COVID,0,c12b2942e8c3fa9bde9c58c15682c046,train
COVID/images/COVID-1198.png,COVID/masks/COVID-1198.png,COVID,0,b87ba8ae996dbd4f8ba00368d0abdfc6,train
COVID/images/COVID-1199.png,COVID/masks/COVID-1199.png,COVID,0,d58d4a67a73ace420f17407e446241da,train
COVID/images/COVID-12.png,COVID/masks/COVID-12.png,COVID,0,77fd4935e9a7db5d2efd88f79fb805cc,train
COVID/images/COVID-1203.png,COVID/masks/COVID-1203.png,COVID,0,16adb437a4d8a5408b9c5c0a35159e6f,train
COVID/images/COVID-1204.png,COVID/masks/COVID-1204.png,COVID,0,cf982636ab2989bceaf74c215120bc32,train
COVID/images/COVID-1206.png,COVID/masks/COVID-1206.png,COVID,0,274426f3177196b16f4043145672365a,train
COVID/images/COVID-1207.png,COVID/masks/COVID-1207.png,COVID,0,d662af8464068de611f0eb129f6e2c09,train
COVID/images/COVID-1208.png,COVID/masks/COVID-1208.png,COVID,0,f41da628e3a908e5aa1cea14bfb9454b,train
COVID/images/COVID-121.png,COVID/masks/COVID-121.png,COVID,0,f4633047cf9dd6d671608a5ec3378756,train
COVID/images/COVID-1212.png,COVID/masks/COVID-1212.png,COVID,0,361204cc3ca4b2aee665345560102dca,train
COVID/images/COVID-1213.png,COVID/masks/COVID-1213.png,COVID,0,21648d6ae2d6703ffed43e937f78b597,train
COVID/images/COVID-1214.png,COVID/masks/COVID-1214.png,COVID,0,3f93e08a2a5caf7427e49f75440e7f52,train
COVID/images/COVID-1215.png,COVID/masks/COVID-1215.png,COVID,0,f852d32404924cba15334e64ebd3537a,train
COVID/images/COVID-1216.png,COVID/masks/COVID-1216.png,COVID,0,d2cd4ef1344192399353909c72e5ac06,train
COVID/images/COVID-1219.png,COVID/masks/COVID-1219.png,COVID,0,a19e21377427122c7145fef33c44b12f,train
COVID/images/COVID-122.png,COVID/masks/COVID-122.png,COVID,0,d7330134bc9febf1c6122088c6076125,train
COVID/images/COVID-1221.png,COVID/masks/COVID-1221.png,COVID,0,10ed3aa483a13c33d55b3b55e9dedb55,train
COVID/images/COVID-1222.png,COVID/masks/COVID-1222.png,COVID,0,8c693bb15a3cb8600e4d3d8d69791ef9,train
COVID/images/COVID-1225.png,COVID/masks/COVID-1225.png,COVID,0,e680b82868a1228dc59c4a8825ca8443,train
COVID/images/COVID-1226.png,COVID/masks/COVID-1226.png,COVID,0,63d211a695f1c95f246e63ea6edd4f89,train
COVID/images/COVID-1227.png,COVID/masks/COVID-1227.png,COVID,0,4c7070bfe808fdc04c953ccef431befc,train
COVID/images/COVID-1229.png,COVID/masks/COVID-1229.png,COVID,0,8105c0e462b499de16a946ec3cad022d,train
COVID/images/COVID-1230.png,COVID/masks/COVID-1230.png,COVID,0,42dbb6e82d2117c9d7c1067625552cc8,train
COVID/images/COVID-1231.png,COVID/masks/COVID-1231.png,COVID,0,7ffeb9327301987f158540af14361006,train
COVID/images/COVID-1232.png,COVID/masks/COVID-1232.png,COVID,0,82b0d1713dc8e9c083caad24b30cd8f4,train
COVID/images/COVID-1233.png,COVID/masks/COVID-1233.png,COVID,0,ab9af88d4ad61ed0ec317986067367e7,train
COVID/images/COVID-1235.png,COVID/masks/COVID-1235.png,COVID,0,178b7f67625869f3d05a288e32e4e866,train
COVID/images/COVID-1237.png,COVID/masks/COVID-1237.png,COVID,0,b88ece3acc3675a4f3c5e2385e17b992,train
COVID/images/COVID-1239.png,COVID/masks/COVID-1239.png,COVID,0,26dbe9537493d90472821db25edc3cf0,train
COVID/images/COVID-124.png,COVID/masks/COVID-124.png,COVID,0,122de2ee05dce3dc1817778d753a7a58,train
COVID/images/COVID-1242.png,COVID/masks/COVID-1242.png,COVID,0,97a0540edbb8fd5241779d2f9a9cf101,train
COVID/images/COVID-1243.png,COVID/masks/COVID-1243.png,COVID,0,aa232d070e6705c8d5c3e06c92e13fce,train
COVID/images/COVID-1244.png,COVID/masks/COVID-1244.png,COVID,0,cbea863af98feace13ea483acd72da16,train
COVID/images/COVID-1245.png,COVID/masks/COVID-1245.png,COVID,0,538bd09c6dae3624161c665604bb969e,train
COVID/images/COVID-1246.png,COVID/masks/COVID-1246.png,COVID,0,009480566ee63747bd0508ffe75e716d,train
COVID/images/COVID-1247.png,COVID/masks/COVID-1247.png,COVID,0,0d7d8aed2ac9cc4b1ccf05dc868a034e,train
COVID/images/COVID-1248.png,COVID/masks/COVID-1248.png,COVID,0,431ebfff8ced467a01ea5632ec43b59d,train
COVID/images/COVID-1249.png,COVID/masks/COVID-1249.png,COVID,0,d892ccb47ce27ce0edccb6980d596a91,train
COVID/images/COVID-125.png,COVID/masks/COVID-125.png,COVID,0,46753e41121c0bad849793ef2babd7a7,train
COVID/images/COVID-1250.png,COVID/masks/COVID-1250.png,COVID,0,5d3983395820f582cc60fb9ccbef318d,train
COVID/images/COVID-1251.png,COVID/masks/COVID-1251.png,COVID,0,4bbfe3817c4ec919f6680d928696602c,train
COVID/images/COVID-1253.png,COVID/masks/COVID-1253.png,COVID,0,3be1c72da4374694a5fadc08cc2006e0,train
COVID/images/COVID-1254.png,COVID/masks/COVID-1254.png,COVID,0,edfa148a11503119101aeb451796f1cf,train
COVID/images/COVID-1255.png,COVID/masks/COVID-1255.png,COVID,0,a1166210317db3b62080a220c928e90f,train
COVID/images/COVID-1257.png,COVID/masks/COVID-1257.png,COVID,0,9a73bf98a74734b8b3b956ce556e2600,train
COVID/images/COVID-1258.png,COVID/masks/COVID-1258.png,COVID,0,57cc0b44d8a3048419c82c3c49b31343,train
COVID/images/COVID-1259.png,COVID/masks/COVID-1259.png,COVID,0,4ad075a21a7aacdcf792f816d0ac6dfc,train
COVID/images/COVID-126.png,COVID/masks/COVID-126.png,COVID,0,0ed3c69fa08a1986f46e59df7c0fdc39,train
COVID/images/COVID-1260.png,COVID/masks/COVID-1260.png,COVID,0,0fd83bdd9454a4db43b9f81b285d5147,train
COVID/images/COVID-1261.png,COVID/masks/COVID-1261.png,COVID,0,6a6cc59b43c7bdbd117af266a7bc7f6c,train
COVID/images/COVID-1262.png,COVID/masks/COVID-1262.png,COVID,0,df8aedc7408816ace9d85556993e47bc,train
COVID/images/COVID-1263.png,COVID/masks/COVID-1263.png,COVID,0,977f18360ec91b16ed982eca6b488a5e,train
COVID/images/COVID-1265.png,COVID/masks/COVID-1265.png,COVID,0,8c49ec35d757324ee1bdb5d9fb08a436,train
COVID/images/COVID-1266.png,COVID/masks/COVID-1266.png,COVID,0,c1decfc501fa75f5ed99fbfd287c579c,train
COVID/images/COVID-1267.png,COVID/masks/COVID-1267.png,COVID,0,4250a3d14b39c4b003aab5b0b497b523,train
COVID/images/COVID-1268.png,COVID/masks/COVID-1268.png,COVID,0,1aa2574ecc79b7610705ef19db96e94e,train
COVID/images/COVID-1269.png,COVID/masks/COVID-1269.png,COVID,0,db65e44f4c1acaa002ff9a755e9f9172,train
COVID/images/COVID-127.png,COVID/masks/COVID-127.png,COVID,0,7944efabf212298fbe24d6d9c2f82c23,train
COVID/images/COVID-1270.png,COVID/masks/COVID-1270.png,COVID,0,bf227a81f3c4043a7457950cc091d425,train
COVID/images/COVID-1273.png,COVID/masks/COVID-1273.png,COVID,0,bf840a07aa3f49b9ff60c20b931993d6,train
COVID/images/COVID-1274.png,COVID/masks/COVID-1274.png,COVID,0,3e0e64dd9025877ab5cdb66c97322b29,train
COVID/images/COVID-1275.png,COVID/masks/COVID-1275.png,COVID,0,c25e0e121f68d2e3da1668d44d16b049,train
COVID/images/COVID-1276.png,COVID/masks/COVID-1276.png,COVID,0,40a72f5e10d0a4677cccd922b2aa34b8,train
COVID/images/COVID-1277.png,COVID/masks/COVID-1277.png,COVID,0,ffb8cc48df0d624cdf8cfd0e598751f0,train
COVID/images/COVID-1278.png,COVID/masks/COVID-1278.png,COVID,0,6d2bc47dc8fd363ba7cb103d2959721a,train
COVID/images/COVID-1279.png,COVID/masks/COVID-1279.png,COVID,0,8ad43d291fbdbfd8a9301c93712fa579,train
COVID/images/COVID-128.png,COVID/masks/COVID-128.png,COVID,0,b4da43e0dfdf073575aa3fad8faf4438,train
COVID/images/COVID-1280.png,COVID/masks/COVID-1280.png,COVID,0,6190d272a8e450ad891d1b974a6abf70,train
COVID/images/COVID-1281.png,COVID/masks/COVID-1281.png,COVID,0,2b105f19931c89729cc7a6ad8ff1a2c1,train
COVID/images/COVID-1282.png,COVID/masks/COVID-1282.png,COVID,0,c70fe901cc257aa0255873677673e874,train
COVID/images/COVID-1283.png,COVID/masks/COVID-1283.png,COVID,0,30c613f19adad8cdd68133b0c150e5ac,train
COVID/images/COVID-1284.png,COVID/masks/COVID-1284.png,COVID,0,e95c0937c88e307ab75f8bd8b9f2c0f9,train
COVID/images/COVID-1285.png,COVID/masks/COVID-1285.png,COVID,0,70ab217b96e630741d21e2c72db2c461,train
COVID/images/COVID-1287.png,COVID/masks/COVID-1287.png,COVID,0,599bbbc079346c302bafa493aceb548c,train
COVID/images/COVID-129.png,COVID/masks/COVID-129.png,COVID,0,a06372435b42ad9b90f1f6f7e608e9a7,train
COVID/images/COVID-1290.png,COVID/masks/COVID-1290.png,COVID,0,b9480b74cdd89bb13662246f3c2d4891,train
COVID/images/COVID-1291.png,COVID/masks/COVID-1291.png,COVID,0,4ac89306fdce275aaa7bd6bd0c1a3acf,train
COVID/images/COVID-1292.png,COVID/masks/COVID-1292.png,COVID,0,e5cf2f4ec9f75dd89fb03e8196505f54,train
COVID/images/COVID-1293.png,COVID/masks/COVID-1293.png,COVID,0,59a185b2fd553444eacf8e8070e01662,train
COVID/images/COVID-1294.png,COVID/masks/COVID-1294.png,COVID,0,282f5da24c687c874fb4e79da7e6dadd,train
